"casn" "cacont" "kl1" "kl2" "xh1" "xh2"
3.7122 0.32338 -5.4598 -0.31172 1315.8 710.48
4.8019 0.19841 -1.0393 -0.27259 1975.5 993.3
10.432 0.23976 -1.3908 0.022406 1897.9 997.99
1.2966 0.11243 2.8618 -2.6436 2546.6 1074.6
9.6064 0.12512 0.059971 -0.30844 2092.6 1107.2
11.145 0.2644 -0.59731 -0.28306 2038.3 1014.4
4.4019 0.29221 -0.189 -0.11032 2055 926.94
1.714 0.16897 -1.5259 -0.27229 1930.1 891.93
5.2241 0.31705 -2.4442 -0.94738 1393.7 877.88
11.25 0.19152 0.16061 -0.53053 2132.3 932.47
7.0983 0.16942 -0.026959 -0.11082 2081.2 1085.2
5.9815 0.59492 28.287 -64.69 1381.1 738.91
4.5407 0.30763 0.726 1.3367 2056.1 1236.2
2.5247 0.21612 -2.1347 -0.3471 1856.3 924.21
3.645 0.74228 -4.413 -0.22925 1420.8 725.71
9.3505 0.20636 -0.98971 -0.01288 1935.4 941.49
3.1816 0.50176 -3.9617 -0.31554 1484.7 834.37
9.0482 0.15897 0.42942 -0.40974 2163.4 1107.3
4.8726 0.30046 -2.5526 -0.40579 1570.9 817.76
2.2871 0.6695 -6.3944 -0.32614 1244.9 696.41
1.5019 0.15397 -1.2708 -0.63541 1859.1 985
3.4017 0.97797 -5.4871 -0.81239 1311.5 651.87
10.166 0.17666 0.30613 -0.15718 2095.6 1138.2
5.023 0.52212 -4.7984 -0.17851 1395.9 792.63
8.7393 0.14398 0.18241 -0.71399 2143.9 1086.9
10.347 0.46823 -3.131 -0.042411 1618.6 834.66
3.5044 0.33943 -4.871 -0.2385 1390.3 716.02
3.1073 0.19334 -1.6506 -0.055242 1880.4 905.4
5.1101 0.31782 -3.7452 -0.18116 1551 784.06
5.8313 0.26178 -2.6244 0.16642 1651 938.38
5.432 0.19606 0.52912 -1.1682 2269.4 925.19
8.3096 8.3096 -0.58211 -0.21174 2045.2 863.1
2.5981 0.27495 -1.7281 -0.86837 1987 888.56
5.3332 0.1852 0.74787 -0.14087 2151.8 1010.7
3.8251 0.28285 -0.40957 -0.25895 2027.9 928.74
3.0291 0.58254 -3.6203 -0.58666 1549.5 775.95
4.5593 0.22406 -0.34519 -0.41141 2092.7 1050.6
8.9531 0.12768 1.4987 -0.30321 2247.4 1208.2
8.3882 0.17452 -1.2393 0.0082861 1822.1 929.35
2.9741 0.25817 -3.2979 -0.17295 1609.1 844.4
8.3555 0.2039 0.32638 -1.2984 1640.9 1079.9
6.0848 0.23255 -1.9733 0.23311 1758.1 919.56
9.8697 0.2444 -0.73239 -0.27138 1995.9 908.81
4.8156 0.12586 1.2771 -0.42365 2206.5 1042.1
11.05 0.1804 0.62144 -1.7858 1762.6 971.87
8.4955 0.15506 0.61826 -0.48076 2151.4 1141.3
5.3566 0.14138 -0.31047 0.156 1995.4 957.44
12.845 0.25438 -1.1567 -0.11044 1921.6 924
8.6088 0.2654 -1.234 -0.35628 1946.7 966.05
12.135 0.18423 -0.14023 -0.11195 2029.1 981.81
6.3504 0.32635 -1.9865 -0.079981 1824.8 864.3
9.1563 0.14772 0.58788 -0.54778 2156.1 982.93
8.5739 0.26575 -2.2236 -0.3655 1823.8 917.66
4.0735 0.21155 -3.7873 0.20653 1500.1 840.71
1.2543 0.17604 -2.08 0.4542 1834.2 909.65
2.6875 0.72205 -4.5764 -1.0386 1323.6 708.42
1.9201 0.20224 -0.87452 -0.16109 2026.5 906.14
5.6104 0.25707 -1.1683 -0.028725 1815.3 889.92
6.9122 0.2455 -0.94037 -0.028918 1949 927.23
6.8507 0.40022 -2.2083 -0.2815 1801.1 848.43
10.658 0.24735 0.063278 -0.10929 2091.7 1082.7
3.6944 0.34301 -3.8437 0.078094 1522.2 853.92
2.8641 0.14247 -0.6144 -0.3954 1571.4 907.12
3.8178 0.37745 -3.739 0.25448 1540.4 856.32
12.28 0.22052 -1.3412 -0.32614 1919.7 888.39
6.4652 0.34571 -1.1202 -0.53165 1978.2 980.13
4.4314 0.38115 -3.7845 -0.12985 1542.1 784.59
4.4013 0.27648 -4.7912 0.13168 1377 783.95
11.319 0.24872 -1.7382 -0.024666 1834.8 900.78
10.561 0.20159 -0.70576 -0.1367 1981.5 926.51
3.8996 0.44167 -3.1195 -0.12479 1626.1 808.08
10.333 0.20385 -0.061599 -0.11077 2114.7 1072.6
11.686 0.14476 -0.51702 -0.17356 2009.5 1053
8.2765 0.19207 -0.46052 0.23389 1986.4 956.43
1.0599 0.22561 -4.1941 -0.50929 1429.1 792.24
2.7401 0.54456 -0.28052 -8.7608 1346.8 766.77
1.5911 0.255 -2.8005 0.1088 1683 849.58
5.7834 0.44748 -4.4236 -0.070989 1418.3 843.82
5.397 0.16564 0.78568 -0.17694 2134.8 1035.9
10.634 0.23433 -1.5295 0.14119 1868.7 1012.6
2.4956 0.32266 -1.2224 -0.42362 1909.3 969.19
2.1692 0.28044 -1.1181 -0.34192 1962.8 988.81
9.6013 0.27647 -3.2046 0.21284 1608.6 886.29
5.0555 0.14487 0.72574 0.14208 2106.4 1039.3
8.8852 0.44852 -3.8449 -0.040843 1505.6 869.82
12.395 0.22609 0.43952 -0.6497 2181 1101.2
9.1455 0.24199 -2.1027 -0.097416 1812.8 839.28
9.0038 0.32417 -3.0904 -0.063423 1626.6 843.06
1.965 0.23455 -5.0846 -0.14704 1353.3 745.13
3.6229 0.43315 -3.8552 -0.22662 1331.3 769.66
6.3573 0.3777 -1.323 -0.32156 1958.5 975.78
10.899 0.19823 -1.2776 0.1373 1890 1033.6
3.8184 0.22779 0.17052 -1.4497 1904.6 908.17
3.8008 0.3161 -3.3331 -0.30128 1659.7 869.47
5.4361 0.092556 0.36261 -0.24126 2101.7 1149.3
3.543 0.21846 -0.26041 -0.18742 2046.2 954.56
5.6941 0.21229 -4.2083 0.069943 1468.7 827.66
4.297 0.23178 -2.9631 0.13359 1619.6 837.84
0.37118 0.042508 -0.1302 -0.65836 2175.8 903.55
6.1222 0.40607 -4.2499 0.0056618 1581.8 804.91
2.5244 0.36451 -4.7073 -0.0758 1370.7 811.07
6.37 0.19794 22.452 -48.446 1739.4 957.31
1.9528 0.267 -3.4174 -0.40992 1586.6 838.55
3.2435 0.28737 -0.43884 -0.96935 2132.3 971.08
4.0558 0.2362 -0.053208 -0.12209 2053.5 977.77
5.7525 0.33744 -2.258 -0.17567 1805.9 930.64
0.61852 0.16481 -5.723 -0.10012 1255.8 728.34
10.462 0.26611 -0.80963 -0.093119 1789.3 925.74
11.205 0.19007 0.13645 -0.50804 1838.5 957.92
5.3693 0.13956 0.75155 -0.23391 2123 1027.9
4.1404 0.29448 -2.6191 0.030183 1745.1 892.32
1.7162 0.20605 -2.7109 -0.04138 1658.2 805
12.621 0.26204 -2.8033 0.13786 1643.3 863.54
2.4635 0.48644 -1.4236 -6.299 1346.8 773.94
7.3497 0.28318 -3.321 -0.37287 1634.1 856.66
0.99729 0.1902 -5.3715 -0.13094 1340.4 717.91
4.99 0.26673 -2.1891 0.25083 1742 899.85
7.2356 0.15717 0.040168 -0.082445 2073 975.09
1.666 0.31907 -2.721 -0.018844 1603.1 866.95
3.4381 0.27126 -4.9472 -0.13132 1340.5 742.08
4.4227 0.23906 -0.67686 -0.40084 1999.9 1032.9
8.1102 0.12255 0.098031 -0.89609 2163.9 902.64
2.0624 0.18909 -0.41564 0.39669 2007.5 980.49
9.4037 0.35315 -2.5543 -0.037622 1714.4 862.31
5.6537 0.34398 -1.3603 -0.035949 1953.5 980.37
4.5776 0.20566 -0.84416 -0.024516 1975.2 1005.8
4.3008 0.42 -1.8916 -0.70934 1862.8 811.22
5.7333 0.3506 -3.0041 -0.09201 1681.2 852
3.6151 0.30172 -1.3179 0.12769 1902.7 982.29
4.7851 0.2994 -0.36005 0.0090776 2026.1 958.7
7.1712 0.25354 -1.0667 -0.40082 1980.1 988.72
6.3376 0.19346 -0.49402 -0.35734 2061.3 1029.6
6.0211 0.20815 -1.2999 -0.072394 1907.7 875.71
10.405 0.19803 -2.2902 0.17197 1696.6 907.87
7.5943 0.31915 -2.6579 -0.11295 1677.6 860.31
3.5784 0.5023 -3.3096 -0.28365 1612.9 851.71
9.54 0.19231 -0.24163 0.082682 2001.8 1089.5
2.9276 0.48061 -5.6082 -0.48224 1301.6 725.07
8.2842 0.26594 -0.41927 0.051913 2025.9 1061.7
10.54 0.1925 -0.57448 -0.58918 1703.5 952.65
1.7364 0.18119 -1.6073 -0.061328 1898 945.34
3.7638 0.34281 -3.6858 -0.19222 1399.3 773.29
1.4226 0.099717 0.95373 -0.52045 2258.7 1144
4.9437 0.32727 -1.6407 -0.16754 1503.3 965.11
3.9236 0.18615 -1.1224 0.092636 1915.9 896.6
3.0792 0.4256 -2.0484 0.052468 1783.7 907.16
8.2804 0.24668 -0.56923 -0.36488 2014 944.39
8.2956 0.18206 0.76305 -0.23897 2175.8 1153.3
3.9365 0.46101 -1.578 -0.20761 1878.8 954.01
7.439 0.12754 0.38523 -0.4562 2149.2 1129.6
3.316 0.31243 -5.3575 -0.14837 1295.6 782.08
7.1024 0.27558 -1.6659 -0.46203 1904.3 946.04
2.8971 0.251 -0.78721 -0.38972 2029.1 989.07
5.9084 0.31076 -1.1234 -0.41167 1994.6 978.48
6.6118 0.44452 -4.9521 -0.18761 1350.3 801.43
1.3804 0.33019 -4.1217 -0.32179 1415.9 812.85
2.1652 0.64268 -5.6724 0.15414 1295.2 751.07
2.8126 0.19854 -1.4698 -0.57074 1936.2 952.77
3.8784 0.39304 -1.3106 0.26585 1840.6 940.66
8.0258 0.29355 -2.8052 -0.050078 1679.5 919.84
3.2672 0.51428 -4.2297 -0.39423 1318.4 826.16
11.289 0.20363 -1.0438 -0.39522 1985.9 1005.4
5.098 0.17628 -1.0676 0.29125 1911.1 956.01
3.2691 0.35336 -1.297 -0.44639 1960.6 975.91
1.2705 0.2775 -4.6719 0.42036 1374.9 813.15
3.43 0.51734 -4.5703 0.035225 1361.2 815
10.007 0.29033 -3.1627 -0.18322 1636.2 809.36
9.3019 0.58834 -2.6297 -0.545 1625.3 831.38
1.5383 0.41035 -3.6776 0.67377 1438 858.13
4.8226 0.20725 -1.3975 -0.2973 1951.3 963.89
1.7864 0.39924 -3.9106 -0.042211 1464.7 812.73
2.7729 0.23537 -0.67185 -0.80234 2042 904.55
12.684 0.17146 -0.81249 -0.18638 1992.3 1048.8
9.7197 0.14772 0.051839 -0.19075 2075.2 1115.6
11.858 0.19087 -0.55962 -0.13272 1986.3 968.1
7.0906 0.25108 -1.941 -0.070037 1824.1 865.44
2.1435 0.49761 -5.1342 -0.34965 1345.6 734.62
1.618 0.32202 -3.5698 -0.33769 1468.1 788.69
5.4918 0.13559 0.25489 0.018422 2103.7 1104.1
8.0454 0.38271 -3.0439 -0.046714 1637.6 838.97
9.9676 0.19792 0.27489 -0.26584 2109.3 974.12
11.757 0.21546 -1.5507 -0.22882 1865.3 905.96
1.897 0.13633 -1.3673 0.16133 1908.2 969.12
5.8769 0.26221 -2.1303 -0.45157 1473.4 934.18
9.4671 0.17415 0.13161 -0.4783 1646.5 1097
2.1966 0.28608 -1.1313 -0.91084 1994.7 1004.8
4.8152 0.23983 -1.4505 -0.21228 1934.2 981.89
7.8396 0.13829 0.59236 -0.2239 2147.5 1147.9
3.2598 0.41723 -2.0326 0.0037647 1816.8 875.4
2.5302 0.5834 -4.9883 -0.10219 1299.4 770.9
7.8514 0.31868 -0.97188 -0.21061 1965.3 996.83
5.7208 0.29273 -2.5184 -0.013104 1760.7 849.93
9.5335 0.20261 -0.82149 -0.17759 1994.5 1014.4
11.302 0.19353 -1.4919 -0.16719 1902.7 971.39
4.6204 0.24452 -2.1011 -0.2909 1808 946.59
9.8668 0.14131 1.12 0.053091 2167.8 1039.8
8.7187 0.12286 0.49819 -0.16308 2134.9 1127.7
5.9999 0.28216 -1.4081 -0.08047 1924.6 886.33
4.8798 0.31972 -2.8751 -0.27141 1664.6 893.17
7.6596 0.13129 -1.1939 -0.26259 1934.5 931.62
5.1144 0.15687 -0.7819 0.28919 1946.1 930.12
2.3778 0.39371 -5.4479 -0.50473 1294.3 735.94
1.9811 0.28428 -3.0571 0.32095 1596.6 853.35
1.8346 0.2032 -0.42015 -0.52049 2128 1066.7
9.4651 0.35869 -1.5988 0.13222 1834 915.9
2.8531 0.2853 -4.442 -0.24705 1423.2 817.04
9.3902 0.27432 -3.0687 0.13103 1612.1 856.97
9.7607 0.2123 -3.6638 -0.049077 1551.1 887.92
5.0705 0.52124 -4.0704 0.24437 1454.1 775.99
12.604 0.18046 -0.81587 -0.23327 2004.1 1043.5
7.3275 0.10126 0.14641 -0.051702 2092.3 1005.1
10.599 0.23706 -1.6599 -0.31748 1903.2 953.6
4.6081 0.34615 -3.4579 -0.24506 1598.7 813.24
6.0065 0.33294 -3.0517 -0.092303 1648.5 839.1
11 0.16817 -1.6361 0.20882 1840 975.45
3.0609 0.087445 1.8091 0.020294 2257.4 1086.3
4.0672 0.47382 -2.2766 -0.53091 1778.5 909.54
2.1774 0.18121 0.040129 -0.56366 2148.8 1063.6
8.611 0.23026 -0.56337 -0.043457 2029.9 1041.8
6.1471 0.16453 0.62017 -0.40962 2122.5 1037.9
5.2598 0.30589 -4.8932 -0.29026 1371.4 788.86
8.9816 0.19026 0.35376 -1.4414 1863 954.74
4.0242 0.27653 -0.31494 0.16846 2039.4 935.61
6.4502 0.44894 -3.4301 -0.57204 1597.3 819.35
2.368 0.13446 -0.43527 -0.017879 2033.1 1063
3.0442 0.22558 0.31869 -1.7318 1480.5 981
2.2863 0.41322 -4.0651 -0.61284 1464.7 770.96
6.4827 0.28218 -0.87788 0.01788 1958.3 924.19
11.746 0.1994 -2.4304 -0.011808 1592.7 899.23
8.8699 0.28635 -2.479 -0.28526 1763.1 890.87
4.1723 0.34177 -5.0024 -0.11247 1346.6 759.06
4.8446 0.31151 -0.97588 -0.60077 2019.8 963.48
6.8816 0.31908 -3.7023 0.29621 1500.1 835.78
10.32 0.3583 -3.7081 -0.11435 1540.3 866.64
5.7716 0.51889 -4.036 0.084395 1453.1 858.26
7.127 0.28899 -1.0162 -0.26493 1973.8 1002.4
2.9942 0.31363 -4.0269 0.091724 1444 848.47
2.4416 0.38563 -3.8384 -0.82851 1555.7 773
6.2114 0.12763 0.92038 -0.17772 2191 1168.8
7.3031 0.31956 -1.5878 0.010069 1881.5 968.23
3.5067 0.51228 -1.5659 -0.87473 1875.4 852.91
5.9042 0.25081 -0.757 -0.29165 2016.2 1000.6
3.8199 0.40394 -1.8127 0.30461 1834.9 947.31
7.1604 0.14996 -0.010111 -0.083711 2090 1074.4
5.4961 0.20338 0.15805 -1.7391 1571 1040.4
3.6946 0.30684 -2.0151 -0.17227 1766.8 857.48
9.341 0.12799 1.2741 0.64809 2222.5 1312.6
5.112 0.18736 -0.42302 -0.35538 2059.5 917.13
6.3081 0.29281 -2.4598 -0.077117 1715.5 877.77
9.4984 0.1464 -0.19096 0.235 2026.3 965.23
8.0949 0.11794 0.85222 0.77348 2088 1066.8
12.33 0.21631 -1.3563 -0.04491 1884.4 920.47
8.5685 0.15763 0.13783 -0.3577 2138.2 1071.3
9.2346 0.28535 -0.74694 -0.13877 2003.1 1001.7
4.2715 0.3686 -1.9481 -0.35256 1897.7 918.15
5.1755 0.26617 -3.7438 0.060261 1531.2 796.16
2.0732 0.38754 -4.1222 -0.20845 1528.7 832.01
5.7602 0.30681 -0.58769 0.11222 1526.8 1030.4
11.335 0.18891 -0.93958 0.035716 1938.4 1064.1
5.4699 0.35518 -3.0831 -0.059014 1670.8 882.51
6.6024 0.28947 -4.0964 -0.83653 1351.6 833.97
2.7436 0.81384 -4.8973 -0.94509 1323.5 736.99
7.4478 0.24567 -2.622 -0.068668 1694.1 861.93
8.029 0.19766 -1.54 -0.029408 1874.5 891.37
4.906 0.29247 -0.50007 -0.48847 2038.1 1018.7
9.8504 0.15929 1.2505 -0.96929 2281 1170.7
1.2422 0.24385 -4.6456 -0.48465 1358.1 728.83
8.284 0.29416 -0.19655 -0.57323 2113.6 1051.6
3.2534 0.40917 -1.8891 -0.35596 1855.2 959
5.6641 0.42268 -4.5626 0.095125 1404.3 765.95
9.632 0.25527 -2.0719 -0.26566 1840.6 933.83
2.8819 0.41417 -1.3714 -0.050211 1840.2 866.18
2.5905 0.313 -0.88786 0.010546 1943.5 898.81
4.7603 0.3485 -3.3858 -0.10289 1613.7 847.77
2.6065 0.28217 -0.44881 -0.64883 2076.3 910.1
7.3083 0.2698 -1.9012 -0.209 1860.5 943.09
6.2715 0.24971 -1.2672 -0.16684 1952.4 993.94
3.8112 0.57544 -3.1608 -0.61556 1577.6 885.58
1.1933 0.15711 -0.56089 -0.97924 2144.3 1009.1
8.4081 0.16397 0.21619 -0.13569 2108.9 1098
6.7836 0.40406 -2.3434 -0.24409 1810.1 904.54
11.669 0.22097 -1.3515 -0.051205 1894.8 1009.4
5.4076 0.24939 4.2265 -8.1114 1589.5 971.42
2.6213 0.46717 -5.115 -0.62352 1387.6 750.5
1.4757 0.54192 -4.7032 -0.35662 1416 784.34
7.1077 0.16427 0.061804 -0.048117 2075.8 958.76
3.8763 0.31189 -1.8144 0.03762 1847.2 933.04
4.929 0.35971 0.0031117 -0.34114 2068.2 987.5
4.8847 0.37949 -0.89762 -0.33991 1996.7 982.26
5.7705 0.27521 -0.58877 -0.22127 2006.2 924.22
3.3842 0.98736 -5.0616 -0.84912 1317.2 725.18
7.6565 0.29233 3.97 -9.7285 1865.1 890
6.3866 0.26029 -0.96172 -0.40986 1986.8 909.72
4.5028 1.1662 -5.3223 -0.088345 1276.5 783.76
2.25 0.24226 -5.4778 -0.085103 1303.7 711.76
10.045 0.15048 -0.7446 -0.2881 1982.8 941.07
11.386 0.20149 -0.00076064 -0.24974 2059 964.54
9.5746 0.13559 0.99607 0.07003 2204.5 1052.3
3.47 0.14702 0.11287 -0.094031 2110.1 949.13
9.3585 0.25845 -1.7609 -0.13185 1774.9 879.24
4.5369 0.29742 -0.053629 -0.47617 2127 945.81
5.5942 0.42563 -3.6521 -0.11192 1518.7 850.27
8.3284 0.30301 -3.4336 -0.12014 1599.1 859.04
4.6907 0.27016 -2.291 -0.031814 1744.3 873.41
5.7572 0.10855 0.24184 -0.4329 2124.5 1102.8
2.0435 0.15856 -2.501 -0.3559 1791.6 855.65
5.701 0.30772 -0.27225 -0.035049 2020.3 960.16
9.9897 0.14854 0.33093 -0.27101 2134.6 1110
11.472 0.39293 -2.9815 -0.2643 1680.8 882
9.7565 0.28341 -1.9354 -0.23459 1838.8 946.56
3.878 0.21425 -0.13101 -0.015567 2043.1 928.18
4.5436 0.43124 -1.8659 -0.38086 1901.2 936.42
3.5889 0.29534 -1.5751 0.13882 1858.9 969.27
10.624 0.21736 -0.58168 -0.47093 2013.2 928.05
7.1016 0.29077 -1.0773 0.051579 1926.3 923.85
5.033 0.29685 -1.132 0.062876 1930.7 988.41
3.5567 0.3304 -0.0010687 -0.026183 2059.8 918.52
9.9071 0.12465 -0.47213 -0.36066 2045.6 1058.6
2.53 0.234 -0.63779 -0.23631 2024.7 930
7.4211 0.37114 -1.9688 -0.10933 1840 945.61
6.6705 0.32355 -1.857 -0.40827 1811.9 855.75
2.0782 0.47199 -4.5425 -0.72206 1449.2 772.6
0.93811 0.18802 -4.7863 -0.15806 1329 782.9
1.9637 0.33338 13.757 -40.105 1321.9 783.7
4.619 0.081274 0.95819 0.15051 2143.4 1199.4
7.7034 0.24636 -0.42106 0.11939 2025.2 1040
4.7857 0.41603 -1.3599 -0.38935 1935.9 867.81
6.8198 0.23299 -0.96747 -0.56102 2011.6 978.17
3.8644 0.34214 -4.7682 0.094138 1377.3 834.41
4.7221 0.21043 -1.2458 -0.07575 1556.6 911.94
2.587 0.48385 -3.1808 0.070248 1607.5 881.41
9.6763 0.21803 -1.0688 0.059475 1542.1 1052.7
4.5628 0.29434 -1.2474 -0.40625 2005 859.22
2.7222 0.25125 -1.221 -0.55832 1958.8 944.19
5.1611 0.20555 -0.30315 -0.12078 2018 999.25
6.0609 0.42546 -4.1575 0.022423 1465.4 840.48
5.7997 0.23825 -2.6664 -0.053395 1706.8 920.42
6.1836 0.42856 -1.1143 -0.41042 1962.5 896.01
3.0801 0.29601 -1.0123 -0.29326 1965.2 893.64
12.756 0.24768 -3.9475 0.19393 1460.4 885.77
8.1402 0.21659 -0.79979 -0.24964 1995.3 922.05
2.2372 0.3193 -2.7042 0.67067 1627.8 884.19
10.956 0.18401 0.098808 -0.24138 2094.7 973.52
4.5626 0.25635 -1.5677 -0.34344 1921.9 965.96
4.2956 0.37836 -3.855 0.064889 1487.6 827.74
2.0575 0.45804 4.3265 -16.577 1434.7 775.08
2.189 0.20578 -1.3594 -0.042538 1884.7 880.91
13.64 0.21571 -3.3415 0.21601 1566.1 924.85
3.5443 0.16705 -0.20217 0.25103 2018.2 1061.8
8.0009 0.30502 -4.7427 -0.19664 1383.9 812.08
10.368 0.25943 -1.1441 0.14882 1921.7 1029.5
10.076 0.12383 -0.097994 -0.20462 2079.5 1078.9
11.236 0.20873 -1.8208 -0.31921 1840.2 880.2
2.5598 0.28443 -1.4563 -0.20427 1914.7 889.17
1.335 0.20935 -1.3399 -0.072278 1907.5 886.67
3.2945 0.27016 -2.1455 -2.0569 1344.8 860.13
8.6272 0.1696 -1.6693 -0.06281 1852.2 1008.4
6.9132 0.22739 -1.5185 -0.03898 1896.4 963.49
4.2535 0.45265 -3.841 -0.40925 1472.6 790.79
2.8457 0.35679 -3.6879 -0.52389 1551.8 779.43
2.7117 0.60861 -3.8775 -0.021485 1421 806.95
1.5207 0.12756 3.5249 -8.7009 1757.6 1007.5
9.0174 0.21697 -1.5086 -0.015964 1876.1 890.39
2.6051 0.42607 -2.7816 -0.63281 1681.3 801.74
2.988 0.23343 -4.6382 0.0032932 1387.2 821.27
2.9419 0.36389 -1.5749 -0.17554 1889.1 966.55
10.951 0.22165 -0.63793 -0.32466 2033.6 1041.5
1.9616 0.48931 -5.5858 0.022695 1332.2 801.44
3.9025 0.38305 0.22479 -1.1899 2145 906.25
1.8986 0.35201 -2.2883 -0.76977 1761.5 856.78
3.3153 0.31868 -1.7669 -0.26491 1765.3 867.34
4.9185 0.29198 -1.8622 -0.092126 1832.3 869.54
7.7889 0.32508 -3.2071 -0.070731 1544 821.77
6.2108 0.32202 -3.8325 -0.13505 1529.3 844.53
3.9814 0.32308 -1.8527 0.2212 1808.7 967.94
8.6464 0.13141 0.089074 -0.73844 2108.9 967.13
9.7944 0.20501 0.56711 -0.32201 2160 1121.4
2.9142 0.34472 -3.8929 0.17962 1480.5 828.47
9.7188 0.28456 -1.2423 -0.0015986 1901.2 914.33
8.1104 0.13758 0.88234 -0.64803 2211.8 1137.3
2.7029 0.39083 -0.12928 -1.1231 2075 909.84
5.0734 0.07084 1.2645 -0.28809 2200.1 1060
1.8922 0.2572 -3.9037 -0.52729 1537.3 768.92
5.0369 0.22809 -2.1548 0.21463 1789.7 963.87
3.3181 0.26702 -1.8261 -0.16291 1824.7 889.41
9.2939 0.18827 -0.79497 -0.021432 1958.9 955.49
11.326 0.21451 -1.9062 -0.14172 1835.3 967.42
3.6706 0.21451 -1.7981 -0.61067 1919.4 849.62
5.2817 0.33767 -1.9981 -0.26616 1834.6 938.43
7.2527 0.27291 -4.1078 -0.0057576 1461.3 861.29
4.7108 0.35809 -3.3726 0.034871 1470.2 808.25
4.0875 0.24206 -4.3622 0.172 1406.7 848.64
4.9445 0.32865 -3.1648 -0.15661 1670.4 891.7
5.35 0.3707 -4.5339 -0.39052 1441.3 712.94
1.0628 0.082588 2.5672 -1.4607 2437.4 1231.6
3.7963 0.30195 -2.1303 -0.28679 1811.5 932.64
4.1327 0.44568 -4.6503 -0.034256 1402.9 800.32
7.2334 0.25661 -1.6465 -0.29306 1877.9 888.36
5.3223 0.36698 -3.5689 -0.092362 1589.1 855.6
4.3394 0.1616 0.34886 -0.25519 2099.1 991.94
8.3471 0.18745 -0.54849 -0.60012 1881.1 1021.7
8.1431 0.13395 1.9168 -0.69337 2260.7 1244.6
10.652 0.19489 -1.2387 -0.07255 1829.9 934.36
2.4904 0.28658 -3.9511 -0.42733 1364 848.73
2.4601 0.16443 -0.38433 -0.18534 2068.8 1009.5
11.184 0.21398 -1.1081 -0.10193 1927.6 1018.5
3.1649 0.46838 -5.1286 -0.3259 1339.8 765.56
2.6416 0.19911 -2.5753 -0.10676 1707.3 848.66
5.6356 0.22922 -1.5997 0.085528 1866.8 977.19
8.3504 0.26603 -3.5794 -0.0025019 1542.4 851.32
10.302 0.1929 0.41233 -0.24169 2100.2 996.63
4.5838 0.20528 -2.9371 -0.11142 1639 897.92
4.2416 0.19384 -1.9026 -0.26798 1817.4 854.04
4.6828 0.36593 -2.0544 -0.65001 1901.1 927.27
10.148 0.14192 -0.5853 -0.41345 2008.5 970.2
2.4691 0.20167 -1.3452 -0.89493 2055.3 936.27
9.9768 0.17221 -0.29729 -0.63214 2057.3 942.64
4.7502 0.25807 3.3445 -7.7526 1755.5 938.4
13.038 0.24266 -1.6553 -0.45073 1891.4 958.34
11.652 0.2626 -0.87716 -0.14457 1961.6 929.97
3.9805 0.077427 0.24216 -0.25271 2128.7 1096
4.2843 0.48038 -1.6535 -0.38013 1837.7 873.14
6.718 0.26085 -1.2338 -0.1399 1968.3 986.37
8.914 0.17289 -1.0419 -0.2938 1982.2 1023.4
9.2253 0.16576 0.10392 -0.12708 2097.8 1099
3.6262 0.30446 -3.0435 -0.19593 1633.6 860.77
9.6091 0.25094 0.12961 0.40797 1990.6 989.6
9.9715 0.3326 -3.24 -0.32237 1628 869.08
4.6918 0.22109 -1.2773 -0.11662 1932 980.53
13.995 0.23136 -2.0981 0.11498 1790 970.88
3.7866 0.45519 -4.1644 0.053191 1416.1 842.29
4.2801 0.23734 -3.6721 0.33453 1497.8 835.33
4.3725 0.26162 -2.337 -0.28947 1791.7 912.08
9.3112 0.1467 0.66644 -0.38058 2128.2 1007.7
10.044 0.1778 -1.2879 -0.22996 1913.1 933.46
1.7167 0.15831 -1.9435 -0.16339 1716.1 923.6
1.797 0.353 -1.9119 -0.85602 1850.5 914.14
6.6129 0.32746 -1.6983 -0.21625 1831.6 892.95
10.538 0.26347 -2.6515 -0.086065 1683.4 867.31
1.924 0.36796 -2.8327 -0.32608 1721.3 862.11
9.611 0.28099 -1.3648 -0.16172 1919.4 990.04
0.44683 0.070705 -1.6794 -0.26822 1926.7 949.71
5.3813 0.38239 -3.0273 -0.25147 1691.7 862.99
6.2005 0.25765 -0.48727 0.14045 2008.9 920.82
3.0247 0.42294 -5.3535 -0.29645 1309.9 768.85
1.7346 0.35052 -3.6835 0.028873 1525.6 848.8
8.0312 0.32926 -1.2907 -0.33257 1913.3 875.4
12.637 0.28092 -1.7409 0.16 1606.1 895.52
12.553 0.15621 -0.49756 -0.36755 2036.5 1062.5
0.94119 0.13604 -4.9985 0.25138 1364.3 777.97
6.9251 0.10631 0.42671 -0.87151 2127 999.73
7.6253 0.36433 -1.7194 0.14483 1831.5 984.38
17.945 0.31375 -3.0261 0.085805 1627.5 915.59
1.8067 0.1427 -0.17101 -0.54383 2120.2 1005.4
9.4501 0.19451 -0.45065 -0.011709 1919.2 1077
4.4691 0.35727 -3.0057 0.34962 1585.2 851.4
1.582 0.23791 -1.8594 -0.77538 1894.4 880.28
3.8296 0.20539 -2.3667 -0.22891 1788.5 840.12
11.994 0.2029 -2.4534 0.043933 1691.4 895.21
5.1769 0.24472 -0.18283 -0.038718 2076.1 1058.9
6.073 0.18438 0.45987 -0.12213 2069.2 1055.7
7.3648 0.19787 -0.86357 0.006641 1942.9 935.01
